gene-J2S48_RS12465	380.4985499	-3.585957194	0.449861917	-7.971239755	1.57E-15	4.55E-14
gene-J2S48_RS24745	218.5691611	2.911605745	0.365245476	7.971640821	1.57E-15	4.55E-14
gene-J2S48_RS12830	249.4692766	-3.04754028	0.382603168	-7.965277167	1.65E-15	4.73E-14
gene-J2S48_RS25080	5402.700576	-2.594336	0.326313863	-7.950431464	1.86E-15	5.29E-14
MSTRG.2376.1	1334.853076	3.613525359	0.454741895	7.946321639	1.92E-15	5.43E-14
gene-J2S48_RS14750	1344.188511	-2.898790454	0.365337211	-7.934561192	2.11E-15	5.92E-14
gene-J2S48_RS20525	727.6788323	2.405324015	0.303374663	7.92855932	2.22E-15	6.16E-14
gene-J2S48_RS04195	505.4812782	2.927497911	0.369517046	7.922497603	2.33E-15	6.42E-14
gene-J2S48_RS16880	328.7033403	-3.187444071	0.402685808	-7.915461656	2.46E-15	6.74E-14
gene-J2S48_RS19270	1359.840943	-2.899101791	0.366686992	-7.906202992	2.65E-15	7.21E-14
gene-J2S48_RS18915	800.9969615	-2.443955419	0.309337802	-7.900603818	2.78E-15	7.48E-14
gene-J2S48_RS04030	1634.961824	-3.652580297	0.462519523	-7.897137564	2.85E-15	7.63E-14
